Number of Points: 2500
0.22449, 0.132861, 0.591837
0.22449, 0.142024, 0.632653
0.22449, 0.151187, 0.673469
0.22449, 0.16035, 0.714286
0.22449, 0.169513, 0.755102
0.22449, 0.178676, 0.795918
0.22449, 0.187838, 0.836735
0.22449, 0.197001, 0.877551
0.22449, 0.206164, 0.918367
0.22449, 0.215327, 0.959184
0.22449, 0.22449, 1
0.265306, -0.265306, -1
0.265306, -0.254477, -0.959184
0.265306, -0.243648, -0.918367
0.265306, -0.23282, -0.877551
0.265306, -0.221991, -0.836735
0.265306, -0.211162, -0.795918
0.265306, -0.200333, -0.755102
0.265306, -0.189504, -0.714286
0.265306, -0.178676, -0.673469
0.265306, -0.167847, -0.632653
0.265306, -0.157018, -0.591837
0.265306, -0.146189, -0.55102
0.265306, -0.13536, -0.510204
0.265306, -0.124531, -0.469388
0.265306, -0.113703, -0.428571
0.265306, -0.102874, -0.387755
0.265306, -0.092045, -0.346939
0.265306, -0.0812161, -0.306122
0.265306, -0.0703873, -0.265306
0.265306, -0.0595585, -0.22449
0.265306, -0.0487297, -0.183673
0.265306, -0.0379009, -0.142857
0.265306, -0.0270721, -0.102041
0.265306, -0.0162432, -0.0612245
0.265306, -0.00541441, -0.0204082
0.265306, 0.00541441, 0.0204082
0.265306, 0.0162432, 0.0612245
0.265306, 0.027072, 0.102041
0.265306, 0.0379009, 0.142857
0.265306, 0.0487297, 0.183674
0.265306, 0.0595585, 0.22449
0.265306, 0.0703873, 0.265306
0.265306, 0.0812161, 0.306122
0.265306, 0.092045, 0.346939
0.265306, 0.102874, 0.387755
0.265306, 0.113703, 0.428571
0.265306, 0.124531, 0.469388
0.265306, 0.13536, 0.510204
0.265306, 0.146189, 0.55102
0.265306, 0.157018, 0.591837
0.265306, 0.167847, 0.632653
0.265306, 0.178676, 0.673469
0.265306, 0.189504, 0.714286
0.265306, 0.200333, 0.755102
0.265306, 0.211162, 0.795918
0.265306, 0.221991, 0.836735
0.265306, 0.23282, 0.877551
0.265306, 0.243648, 0.918367
0.265306, 0.254477, 0.959184
0.265306, 0.265306, 1
0.306122, -0.306122, -1
0.306122, -0.293628, -0.959184
0.306122, -0.281133, -0.918367
0.306122, -0.268638, -0.877551
0.306122, -0.256143, -0.836735
0.306122, -0.243648, -0.795918
0.306122, -0.231154, -0.755102
0.306122, -0.218659, -0.714286
0.306122, -0.206164, -0.673469
0.306122, -0.193669, -0.632653
0.306122, -0.181174, -0.591837
0.306122, -0.16868, -0.55102
0.306122, -0.156185, -0.510204
0.306122, -0.14369, -0.469388
0.306122, -0.131195, -0.428571
0.306122, -0.118701, -0.387755
0.306122, -0.106206, -0.346939
0.306122, -0.0937109, -0.306122
0.306122, -0.0812161, -0.265306
0.306122, -0.0687214, -0.22449
0.306122, -0.0562266, -0.183673
0.306122, -0.0437318, -0.142857
0.306122, -0.031237, -0.102041
0.306122, -0.0187422, -0.0612245
0.306122, -0.00624739, -0.0204082
0.306122, 0.00624739, 0.0204082
0.306122, 0.0187422, 0.0612245
0.306122, 0.031237, 0.102041
0.306122, 0.0437318, 0.142857
0.306122, 0.0562266, 0.183674
0.306122, 0.0687214, 0.22449
0.306122, 0.0812161, 0.265306
0.306122, 0.0937109, 0.306122
0.306122, 0.106206, 0.346939
0.306122, 0.118701, 0.387755
0.306122, 0.131195, 0.428571
0.306122, 0.14369, 0.469388
0.306122, 0.156185, 0.510204
0.306122, 0.16868, 0.55102
0.306122, 0.181174, 0.591837
0.306122, 0.193669, 0.632653
0.306122, 0.206164, 0.673469
0.306122, 0.218659, 0.714286
0.306122, 0.231154, 0.755102
0.306122, 0.243648, 0.795918
0.306122, 0.256143, 0.836735
0.306122, 0.268638, 0.877551
0.306122, 0.281133, 0.918367
0.306122, 0.293628, 0.959184
0.306122, 0.306122, 1
0.346939, -0.346939, -1
0.346939, -0.332778, -0.959184
0.346939, -0.318617, -0.918367
0.346939, -0.304456, -0.877551
0.346939, -0.290296, -0.836735
0.346939, -0.276135, -0.795918
0.346939, -0.261974, -0.755102
0.346939, -0.247813, -0.714286
0.346939, -0.233653, -0.673469
0.346939, -0.219492, -0.632653
0.346939, -0.205331, -0.591837
0.346939, -0.19117, -0.55102
0.346939, -0.17701, -0.510204
0.346939, -0.162849, -0.469388
0.346939, -0.148688, -0.428571
0.346939, -0.134527, -0.387755
0.346939, -0.120367, -0.346939
0.346939, -0.106206, -0.306122
0.346939, -0.092045, -0.265306
0.346939, -0.0778842, -0.22449
0.346939, -0.0637234, -0.183673
0.346939, -0.0495627, -0.142857
0.346939, -0.0354019, -0.102041
0.346939, -0.0212411, -0.0612245
0.346939, -0.00708038, -0.0204082
0.346939, 0.00708038, 0.0204082
0.346939, 0.0212411, 0.0612245
0.346939, 0.0354019, 0.102041
0.346939, 0.0495627, 0.142857
0.346939, 0.0637235, 0.183674
0.346939, 0.0778842, 0.22449
0.346939, 0.092045, 0.265306
0.346939, 0.106206, 0.306122
0.346939, 0.120366, 0.346939
0.346939, 0.134527, 0.387755
0.346939, 0.148688, 0.428571
0.346939, 0.162849, 0.469388
0.346939, 0.17701, 0.510204
0.346939, 0.19117, 0.55102
0.346939, 0.205331, 0.591837
0.346939, 0.219492, 0.632653
0.346939, 0.233653, 0.673469
0.346939, 0.247813, 0.714286
0.346939, 0.261974, 0.755102
0.346939, 0.276135, 0.795918
0.346939, 0.290296, 0.836735
0.346939, 0.304456, 0.877551
0.346939, 0.318617, 0.918367
0.346939, 0.332778, 0.959184
0.346939, 0.346939, 1
0.387755, -0.387755, -1
0.387755, -0.371928, -0.959184
0.387755, -0.356102, -0.918367
0.387755, -0.340275, -0.877551
0.387755, -0.324448, -0.836735
0.387755, -0.308621, -0.795918
0.387755, -0.292795, -0.755102
0.387755, -0.276968, -0.714286
0.387755, -0.261141, -0.673469
0.387755, -0.245314, -0.632653
0.387755, -0.229488, -0.591837
0.387755, -0.213661, -0.55102
0.387755, -0.197834, -0.510204
0.387755, -0.182008, -0.469388
0.387755, -0.166181, -0.428571
0.387755, -0.150354, -0.387755
0.387755, -0.134527, -0.346939
0.387755, -0.118701, -0.306122
0.387755, -0.102874, -0.265306
0.387755, -0.0870471, -0.22449
0.387755, -0.0712203, -0.183673
0.387755, -0.0553936, -0.142857
0.387755, -0.0395669, -0.102041
0.387755, -0.0237401, -0.0612245
0.387755, -0.00791337, -0.0204082
0.387755, 0.00791337, 0.0204082
0.387755, 0.0237401, 0.0612245
0.387755, 0.0395668, 0.102041
0.387755, 0.0553936, 0.142857
0.387755, 0.0712203, 0.183674
0.387755, 0.0870471, 0.22449
0.387755, 0.102874, 0.265306
0.387755, 0.118701, 0.306122
0.387755, 0.134527, 0.346939
0.387755, 0.150354, 0.387755
0.387755, 0.166181, 0.428571
0.387755, 0.182008, 0.469388
0.387755, 0.197834, 0.510204
0.387755, 0.213661, 0.55102
0.387755, 0.229488, 0.591837
0.387755, 0.245315, 0.632653
0.387755, 0.261141, 0.673469
0.387755, 0.276968, 0.714286
0.387755, 0.292795, 0.755102
0.387755, 0.308621, 0.795918
0.387755, 0.324448, 0.836735
0.387755, 0.340275, 0.877551
0.387755, 0.356102, 0.918367
0.387755, 0.371928, 0.959184
0.387755, 0.387755, 1
0.428571, -0.428571, -1
0.428571, -0.411079, -0.959184
0.428571, -0.393586, -0.918367
0.428571, -0.376093, -0.877551
0.428571, -0.358601, -0.836735
0.428571, -0.341108, -0.795918
0.428571, -0.323615, -0.755102
0.428571, -0.306122, -0.714286
0.428571, -0.28863, -0.673469
0.428571, -0.271137, -0.632653
0.428571, -0.253644, -0.591837
0.428571, -0.236152, -0.55102
0.428571, -0.218659, -0.510204
0.428571, -0.201166, -0.469388
0.428571, -0.183673, -0.428571
0.428571, -0.166181, -0.387755
0.428571, -0.148688, -0.346939
0.428571, -0.131195, -0.306122
0.428571, -0.113703, -0.265306
0.428571, -0.0962099, -0.22449
0.428571, -0.0787172, -0.183673
0.428571, -0.0612245, -0.142857
0.428571, -0.0437318, -0.102041
0.428571, -0.0262391, -0.0612245
0.428571, -0.00874635, -0.0204082
0.428571, 0.00874635, 0.0204082
0.428571, 0.0262391, 0.0612245
0.428571, 0.0437318, 0.102041
0.428571, 0.0612245, 0.142857
0.428571, 0.0787172, 0.183674
0.428571, 0.0962099, 0.22449
0.428571, 0.113703, 0.265306
0.428571, 0.131195, 0.306122
0.428571, 0.148688, 0.346939
0.428571, 0.166181, 0.387755
0.428571, 0.183674, 0.428571
0.428571, 0.201166, 0.469388
0.428571, 0.218659, 0.510204
0.428571, 0.236152, 0.55102
0.428571, 0.253644, 0.591837
0.428571, 0.271137, 0.632653
0.428571, 0.28863, 0.673469
0.428571, 0.306122, 0.714286
0.428571, 0.323615, 0.755102
0.428571, 0.341108, 0.795918
0.428571, 0.358601, 0.836735
0.428571, 0.376093, 0.877551
0.428571, 0.393586, 0.918367
0.428571, 0.411079, 0.959184
0.428571, 0.428571, 1
0.469388, -0.469388, -1
0.469388, -0.450229, -0.959184
0.469388, -0.43107, -0.918367
0.469388, -0.411912, -0.877551
0.469388, -0.392753, -0.836735
0.469388, -0.373594, -0.795918
0.469388, -0.354436, -0.755102
0.469388, -0.335277, -0.714286
0.469388, -0.316118, -0.673469
0.469388, -0.29696, -0.632653
0.469388, -0.277801, -0.591837
0.469388, -0.258642, -0.55102
0.469388, -0.239484, -0.510204
0.469388, -0.220325, -0.469388
0.469388, -0.201166, -0.428571
0.469388, -0.182008, -0.387755
0.469388, -0.162849, -0.346939
0.469388, -0.14369, -0.306122
0.469388, -0.124531, -0.265306
0.469388, -0.105373, -0.22449
0.469388, -0.0862141, -0.183673
0.469388, -0.0670554, -0.142857
0.469388, -0.0478967, -0.102041
0.469388, -0.028738, -0.0612245
0.469388, -0.00957934, -0.0204082
0.469388, 0.00957934, 0.0204082
0.469388, 0.028738, 0.0612245
0.469388, 0.0478967, 0.102041
0.469388, 0.0670554, 0.142857
0.469388, 0.0862141, 0.183674
0.469388, 0.105373, 0.22449
0.469388, 0.124531, 0.265306
0.469388, 0.14369, 0.306122
0.469388, 0.162849, 0.346939
0.469388, 0.182008, 0.387755
0.469388, 0.201166, 0.428571
0.469388, 0.220325, 0.469388
0.469388, 0.239484, 0.510204
0.469388, 0.258642, 0.55102
0.469388, 0.277801, 0.591837
0.469388, 0.29696, 0.632653
0.469388, 0.316118, 0.673469
0.469388, 0.335277, 0.714286
0.469388, 0.354436, 0.755102
0.469388, 0.373594, 0.795918
0.469388, 0.392753, 0.836735
0.469388, 0.411912, 0.877551
0.469388, 0.43107, 0.918367
0.469388, 0.450229, 0.959184
0.469388, 0.469388, 1
0.510204, -0.510204, -1
0.510204, -0.489379, -0.959184
0.510204, -0.468555, -0.918367
0.510204, -0.44773, -0.877551
0.510204, -0.426905, -0.836735
0.510204, -0.406081, -0.795918
0.510204, -0.385256, -0.755102
0.510204, -0.364432, -0.714286
0.510204, -0.343607, -0.673469
0.510204, -0.322782, -0.632653
0.510204, -0.301957, -0.591837
0.510204, -0.281133, -0.55102
0.510204, -0.260308, -0.510204
0.510204, -0.239484, -0.469388
0.510204, -0.218659, -0.428571
0.510204, -0.197834, -0.387755
0.510204, -0.17701, -0.346939
0.510204, -0.156185, -0.306122
0.510204, -0.13536, -0.265306
0.510204, -0.114536, -0.22449
0.510204, -0.0937109, -0.183673
0.510204, -0.0728863, -0.142857
0.510204, -0.0520616, -0.102041
0.510204, -0.031237, -0.0612245
0.510204, -0.0104123, -0.0204082
0.510204, 0.0104123, 0.0204082
0.510204, 0.031237, 0.0612245
0.510204, 0.0520616, 0.102041
0.510204, 0.0728863, 0.142857
0.510204, 0.093711, 0.183674
0.510204, 0.114536, 0.22449
0.510204, 0.13536, 0.265306
0.510204, 0.156185, 0.306122
0.510204, 0.17701, 0.346939
0.510204, 0.197834, 0.387755
0.510204, 0.218659, 0.428571
0.510204, 0.239484, 0.469388
0.510204, 0.260308, 0.510204
0.510204, 0.281133, 0.55102
0.510204, 0.301957, 0.591837
0.510204, 0.322782, 0.632653
0.510204, 0.343607, 0.673469
0.510204, 0.364432, 0.714286
0.510204, 0.385256, 0.755102
0.510204, 0.406081, 0.795918
0.510204, 0.426905, 0.836735
0.510204, 0.44773, 0.877551
0.510204, 0.468555, 0.918367
0.510204, 0.489379, 0.959184
0.510204, 0.510204, 1
0.55102, -0.55102, -1
0.55102, -0.52853, -0.959184
0.55102, -0.506039, -0.918367
0.55102, -0.483548, -0.877551
0.55102, -0.461058, -0.836735
0.55102, -0.438567, -0.795918
0.55102, -0.416077, -0.755102
0.55102, -0.393586, -0.714286
0.55102, -0.371095, -0.673469
0.55102, -0.348605, -0.632653
0.55102, -0.326114, -0.591837
0.55102, -0.303623, -0.55102
0.55102, -0.281133, -0.510204
0.55102, -0.258642, -0.469388
0.55102, -0.236152, -0.428571
0.55102, -0.213661, -0.387755
0.55102, -0.19117, -0.346939
0.55102, -0.16868, -0.306122
0.55102, -0.146189, -0.265306
0.55102, -0.123698, -0.22449
0.55102, -0.101208, -0.183673
0.55102, -0.0787172, -0.142857
0.55102, -0.0562266, -0.102041
0.55102, -0.0337359, -0.0612245
0.55102, -0.0112453, -0.0204082
0.55102, 0.0112453, 0.0204082
0.55102, 0.0337359, 0.0612245
0.55102, 0.0562265, 0.102041
0.55102, 0.0787172, 0.142857
0.55102, 0.101208, 0.183674
0.55102, 0.123698, 0.22449
0.55102, 0.146189, 0.265306
0.55102, 0.16868, 0.306122
0.55102, 0.19117, 0.346939
0.55102, 0.213661, 0.387755
0.55102, 0.236152, 0.428571
0.55102, 0.258642, 0.469388
0.55102, 0.281133, 0.510204
0.55102, 0.303623, 0.55102
0.55102, 0.326114, 0.591837
0.55102, 0.348605, 0.632653
0.55102, 0.371095, 0.673469
0.55102, 0.393586, 0.714286
0.55102, 0.416077, 0.755102
0.55102, 0.438567, 0.795918
0.55102, 0.461058, 0.836735
0.55102, 0.483549, 0.877551
0.55102, 0.506039, 0.918367
0.55102, 0.52853, 0.959184
0.55102, 0.55102, 1
0.591837, -0.591837, -1
0.591837, -0.56768, -0.959184
0.591837, -0.543523, -0.918367
0.591837, -0.519367, -0.877551
0.591837, -0.49521, -0.836735
0.591837, -0.471054, -0.795918
0.591837, -0.446897, -0.755102
0.591837, -0.42274, -0.714286
0.591837, -0.398584, -0.673469
0.591837, -0.374427, -0.632653
0.591837, -0.350271, -0.591837
0.591837, -0.326114, -0.55102
0.591837, -0.301957, -0.510204
0.591837, -0.277801, -0.469388
0.591837, -0.253644, -0.428571
0.591837, -0.229488, -0.387755
0.591837, -0.205331, -0.346939
0.591837, -0.181174, -0.306122
0.591837, -0.157018, -0.265306
0.591837, -0.132861, -0.22449
0.591837, -0.108705, -0.183673
0.591837, -0.0845481, -0.142857
0.591837, -0.0603915, -0.102041
0.591837, -0.0362349, -0.0612245
0.591837, -0.0120783, -0.0204082
0.591837, 0.0120783, 0.0204082
0.591837, 0.0362349, 0.0612245
0.591837, 0.0603915, 0.102041
0.591837, 0.0845481, 0.142857
0.591837, 0.108705, 0.183674
0.591837, 0.132861, 0.22449
0.591837, 0.157018, 0.265306
0.591837, 0.181174, 0.306122
0.591837, 0.205331, 0.346939
0.591837, 0.229488, 0.387755
0.591837, 0.253644, 0.428571
0.591837, 0.277801, 0.469388
0.591837, 0.301957, 0.510204
0.591837, 0.326114, 0.55102
0.591837, 0.350271, 0.591837
0.591837, 0.374427, 0.632653
0.591837, 0.398584, 0.673469
0.591837, 0.42274, 0.714286
0.591837, 0.446897, 0.755102
0.591837, 0.471054, 0.795918
0.591837, 0.49521, 0.836735
0.591837, 0.519367, 0.877551
0.591837, 0.543523, 0.918367
0.591837, 0.56768, 0.959184
0.591837, 0.591837, 1
0.632653, -0.632653, -1
0.632653, -0.606831, -0.959184
0.632653, -0.581008, -0.918367
0.632653, -0.555185, -0.877551
0.632653, -0.529363, -0.836735
0.632653, -0.50354, -0.795918
0.632653, -0.477718, -0.755102
0.632653, -0.451895, -0.714286
0.632653, -0.426073, -0.673469
0.632653, -0.40025, -0.632653
0.632653, -0.374427, -0.591837
0.632653, -0.348605, -0.55102
0.632653, -0.322782, -0.510204
0.632653, -0.29696, -0.469388
0.632653, -0.271137, -0.428571
0.632653, -0.245314, -0.387755
0.632653, -0.219492, -0.346939
0.632653, -0.193669, -0.306122
0.632653, -0.167847, -0.265306
0.632653, -0.142024, -0.22449
0.632653, -0.116202, -0.183673
0.632653, -0.090379, -0.142857
0.632653, -0.0645564, -0.102041
0.632653, -0.0387338, -0.0612245
0.632653, -0.0129113, -0.0204082
0.632653, 0.0129113, 0.0204082
0.632653, 0.0387338, 0.0612245
0.632653, 0.0645564, 0.102041
0.632653, 0.0903791, 0.142857
0.632653, 0.116202, 0.183674
0.632653, 0.142024, 0.22449
0.632653, 0.167847, 0.265306
0.632653, 0.193669, 0.306122
0.632653, 0.219492, 0.346939
0.632653, 0.245315, 0.387755
0.632653, 0.271137, 0.428571
0.632653, 0.29696, 0.469388
0.632653, 0.322782, 0.510204
0.632653, 0.348605, 0.55102
0.632653, 0.374427, 0.591837
0.632653, 0.40025, 0.632653
0.632653, 0.426073, 0.673469
0.632653, 0.451895, 0.714286
0.632653, 0.477718, 0.755102
0.632653, 0.50354, 0.795918
0.632653, 0.529363, 0.836735
0.632653, 0.555185, 0.877551
0.632653, 0.581008, 0.918367
0.632653, 0.606831, 0.959184
0.632653, 0.632653, 1
0.673469, -0.673469, -1
0.673469, -0.645981, -0.959184
0.673469, -0.618492, -0.918367
0.673469, -0.591004, -0.877551
0.673469, -0.563515, -0.836735
0.673469, -0.536027, -0.795918
0.673469, -0.508538, -0.755102
0.673469, -0.48105, -0.714286
0.673469, -0.453561, -0.673469
0.673469, -0.426072, -0.632653
0.673469, -0.398584, -0.591837
0.673469, -0.371095, -0.55102
0.673469, -0.343607, -0.510204
0.673469, -0.316118, -0.469388
0.673469, -0.28863, -0.428571
0.673469, -0.261141, -0.387755
0.673469, -0.233653, -0.346939
0.673469, -0.206164, -0.306122
0.673469, -0.178676, -0.265306
0.673469, -0.151187, -0.22449
0.673469, -0.123698, -0.183673
0.673469, -0.0962099, -0.142857
0.673469, -0.0687214, -0.102041
0.673469, -0.0412328, -0.0612245
0.673469, -0.0137443, -0.0204082
0.673469, 0.0137443, 0.0204082
0.673469, 0.0412328, 0.0612245
0.673469, 0.0687213, 0.102041
0.673469, 0.09621, 0.142857
0.673469, 0.123698, 0.183674
0.673469, 0.151187, 0.22449
0.673469, 0.178676, 0.265306
0.673469, 0.206164, 0.306122
0.673469, 0.233653, 0.346939
0.673469, 0.261141, 0.387755
0.673469, 0.28863, 0.428571
0.673469, 0.316118, 0.469388
0.673469, 0.343607, 0.510204
0.673469, 0.371095, 0.55102
0.673469, 0.398584, 0.591837
0.673469, 0.426073, 0.632653
0.673469, 0.453561, 0.673469
0.673469, 0.48105, 0.714286
0.673469, 0.508538, 0.755102
0.673469, 0.536027, 0.795918
0.673469, 0.563515, 0.836735
0.673469, 0.591004, 0.877551
0.673469, 0.618492, 0.918367
0.673469, 0.645981, 0.959184
0.673469, 0.673469, 1
0.714286, -0.714286, -1
0.714286, -0.685131, -0.959184
0.714286, -0.655977, -0.918367
0.714286, -0.626822, -0.877551
0.714286, -0.597668, -0.836735
0.714286, -0.568513, -0.795918
0.714286, -0.539359, -0.755102
0.714286, -0.510204, -0.714286
0.714286, -0.48105, -0.673469
0.714286, -0.451895, -0.632653
0.714286, -0.42274, -0.591837
0.714286, -0.393586, -0.55102
0.714286, -0.364432, -0.510204
0.714286, -0.335277, -0.469388
0.714286, -0.306122, -0.428571
0.714286, -0.276968, -0.387755
0.714286, -0.247813, -0.346939
0.714286, -0.218659, -0.306122
0.714286, -0.189504, -0.265306
0.714286, -0.16035, -0.22449
0.714286, -0.131195, -0.183673
0.714286, -0.102041, -0.142857
0.714286, -0.0728863, -0.102041
0.714286, -0.0437318, -0.0612245
0.714286, -0.0145773, -0.0204082
0.714286, 0.0145773, 0.0204082
0.714286, 0.0437318, 0.0612245
0.714286, 0.0728863, 0.102041
0.714286, 0.102041, 0.142857
0.714286, 0.131195, 0.183674
0.714286, 0.16035, 0.22449
0.714286, 0.189504, 0.265306
0.714286, 0.218659, 0.306122
0.714286, 0.247813, 0.346939
0.714286, 0.276968, 0.387755
0.714286, 0.306122, 0.428571
0.714286, 0.335277, 0.469388
0.714286, 0.364432, 0.510204
0.714286, 0.393586, 0.55102
0.714286, 0.42274, 0.591837
0.714286, 0.451895, 0.632653
0.714286, 0.48105, 0.673469
0.714286, 0.510204, 0.714286
0.714286, 0.539359, 0.755102
0.714286, 0.568513, 0.795918
0.714286, 0.597668, 0.836735
0.714286, 0.626822, 0.877551
0.714286, 0.655977, 0.918367
0.714286, 0.685131, 0.959184
0.714286, 0.714286, 1
0.755102, -0.755102, -1
0.755102, -0.724282, -0.959184
0.755102, -0.693461, -0.918367
0.755102, -0.662641, -0.877551
0.755102, -0.63182, -0.836735
0.755102, -0.601, -0.795918
0.755102, -0.570179, -0.755102
0.755102, -0.539359, -0.714286
0.755102, -0.508538, -0.673469
0.755102, -0.477718, -0.632653
0.755102, -0.446897, -0.591837
0.755102, -0.416077, -0.55102
0.755102, -0.385256, -0.510204
0.755102, -0.354436, -0.469388
0.755102, -0.323615, -0.428571
0.755102, -0.292795, -0.387755
0.755102, -0.261974, -0.346939
0.755102, -0.231154, -0.306122
0.755102, -0.200333, -0.265306
0.755102, -0.169513, -0.22449
0.755102, -0.138692, -0.183673
0.755102, -0.107872, -0.142857
0.755102, -0.0770512, -0.102041
0.755102, -0.0462307, -0.0612245
0.755102, -0.0154102, -0.0204082
0.755102, 0.0154102, 0.0204082
0.755102, 0.0462307, 0.0612245
0.755102, 0.0770512, 0.102041
0.755102, 0.107872, 0.142857
0.755102, 0.138692, 0.183674
0.755102, 0.169513, 0.22449
0.755102, 0.200333, 0.265306
0.755102, 0.231154, 0.306122
0.755102, 0.261974, 0.346939
0.755102, 0.292795, 0.387755
0.755102, 0.323615, 0.428571
0.755102, 0.354436, 0.469388
0.755102, 0.385256, 0.510204
0.755102, 0.416077, 0.55102
0.755102, 0.446897, 0.591837
0.755102, 0.477718, 0.632653
0.755102, 0.508538, 0.673469
0.755102, 0.539359, 0.714286
0.755102, 0.570179, 0.755102
0.755102, 0.601, 0.795918
0.755102, 0.63182, 0.836735
0.755102, 0.662641, 0.877551
0.755102, 0.693461, 0.918367
0.755102, 0.724282, 0.959184
0.755102, 0.755102, 1
0.795918, -0.795918, -1
0.795918, -0.763432, -0.959184
0.795918, -0.730945, -0.918367
0.795918, -0.698459, -0.877551
0.795918, -0.665973, -0.836735
0.795918, -0.633486, -0.795918
0.795918, -0.601, -0.755102
0.795918, -0.568513, -0.714286
0.795918, -0.536027, -0.673469
0.795918, -0.50354, -0.632653
0.795918, -0.471054, -0.591837
0.795918, -0.438567, -0.55102
0.795918, -0.406081, -0.510204
0.795918, -0.373594, -0.469388
0.795918, -0.341108, -0.428571
0.795918, -0.308621, -0.387755
0.795918, -0.276135, -0.346939
0.795918, -0.243648, -0.306122
0.795918, -0.211162, -0.265306
0.795918, -0.178676, -0.22449
0.795918, -0.146189, -0.183673
0.795918, -0.113703, -0.142857
0.795918, -0.0812162, -0.102041
0.795918, -0.0487297, -0.0612245
0.795918, -0.0162432, -0.0204082
0.795918, 0.0162432, 0.0204082
0.795918, 0.0487297, 0.0612245
0.795918, 0.0812161, 0.102041
0.795918, 0.113703, 0.142857
0.795918, 0.146189, 0.183674
0.795918, 0.178676, 0.22449
0.795918, 0.211162, 0.265306
0.795918, 0.243648, 0.306122
0.795918, 0.276135, 0.346939
0.795918, 0.308621, 0.387755
0.795918, 0.341108, 0.428571
0.795918, 0.373594, 0.469388
0.795918, 0.406081, 0.510204
0.795918, 0.438567, 0.55102
0.795918, 0.471054, 0.591837
0.795918, 0.50354, 0.632653
0.795918, 0.536027, 0.673469
0.795918, 0.568513, 0.714286
0.795918, 0.601, 0.755102
0.795918, 0.633486, 0.795918
0.795918, 0.665972, 0.836735
0.795918, 0.698459, 0.877551
0.795918, 0.730945, 0.918367
0.795918, 0.763432, 0.959184
0.795918, 0.795918, 1
0.836735, -0.836735, -1
0.836735, -0.802582, -0.959184
0.836735, -0.76843, -0.918367
0.836735, -0.734277, -0.877551
0.836735, -0.700125, -0.836735
0.836735, -0.665972, -0.795918
0.836735, -0.63182, -0.755102
0.836735, -0.597668, -0.714286
0.836735, -0.563515, -0.673469
0.836735, -0.529363, -0.632653
0.836735, -0.49521, -0.591837
0.836735, -0.461058, -0.55102
0.836735, -0.426905, -0.510204
0.836735, -0.392753, -0.469388
0.836735, -0.358601, -0.428571
0.836735, -0.324448, -0.387755
0.836735, -0.290296, -0.346939
0.836735, -0.256143, -0.306122
0.836735, -0.221991, -0.265306
0.836735, -0.187838, -0.22449
0.836735, -0.153686, -0.183673
0.836735, -0.119534, -0.142857
0.836735, -0.0853811, -0.102041
0.836735, -0.0512286, -0.0612245
0.836735, -0.0170762, -0.0204082
0.836735, 0.0170762, 0.0204082
0.836735, 0.0512286, 0.0612245
0.836735, 0.085381, 0.102041
0.836735, 0.119534, 0.142857
0.836735, 0.153686, 0.183674
0.836735, 0.187838, 0.22449
0.836735, 0.221991, 0.265306
0.836735, 0.256143, 0.306122
0.836735, 0.290296, 0.346939
0.836735, 0.324448, 0.387755
0.836735, 0.358601, 0.428571
0.836735, 0.392753, 0.469388
0.836735, 0.426905, 0.510204
0.836735, 0.461058, 0.55102
0.836735, 0.49521, 0.591837
0.836735, 0.529363, 0.632653
0.836735, 0.563515, 0.673469
0.836735, 0.597668, 0.714286
0.836735, 0.63182, 0.755102
0.836735, 0.665972, 0.795918
0.836735, 0.700125, 0.836735
0.836735, 0.734277, 0.877551
0.836735, 0.76843, 0.918367
0.836735, 0.802582, 0.959184
0.836735, 0.836735, 1
0.877551, -0.877551, -1
0.877551, -0.841733, -0.959184
0.877551, -0.805914, -0.918367
0.877551, -0.770096, -0.877551
0.877551, -0.734277, -0.836735
0.877551, -0.698459, -0.795918
0.877551, -0.662641, -0.755102
0.877551, -0.626822, -0.714286
0.877551, -0.591004, -0.673469
0.877551, -0.555185, -0.632653
0.877551, -0.519367, -0.591837
0.877551, -0.483549, -0.55102
0.877551, -0.44773, -0.510204
0.877551, -0.411912, -0.469388
0.877551, -0.376093, -0.428571
0.877551, -0.340275, -0.387755
0.877551, -0.304457, -0.346939
0.877551, -0.268638, -0.306122
0.877551, -0.23282, -0.265306
0.877551, -0.197001, -0.22449
0.877551, -0.161183, -0.183673
0.877551, -0.125364, -0.142857
0.877551, -0.089546, -0.102041
0.877551, -0.0537276, -0.0612245
0.877551, -0.0179092, -0.0204082
0.877551, 0.0179092, 0.0204082
0.877551, 0.0537276, 0.0612245
0.877551, 0.089546, 0.102041
0.877551, 0.125364, 0.142857
0.877551, 0.161183, 0.183674
0.877551, 0.197001, 0.22449
0.877551, 0.23282, 0.265306
0.877551, 0.268638, 0.306122
0.877551, 0.304456, 0.346939
0.877551, 0.340275, 0.387755
0.877551, 0.376093, 0.428571
0.877551, 0.411912, 0.469388
0.877551, 0.44773, 0.510204
0.877551, 0.483549, 0.55102
0.877551, 0.519367, 0.591837
0.877551, 0.555185, 0.632653
0.877551, 0.591004, 0.673469
0.877551, 0.626822, 0.714286
0.877551, 0.662641, 0.755102
0.877551, 0.698459, 0.795918
0.877551, 0.734277, 0.836735
0.877551, 0.770096, 0.877551
0.877551, 0.805914, 0.918367
0.877551, 0.841733, 0.959184
0.877551, 0.877551, 1
0.918367, -0.918367, -1
0.918367, -0.880883, -0.959184
0.918367, -0.843399, -0.918367
0.918367, -0.805914, -0.877551
0.918367, -0.76843, -0.836735
0.918367, -0.730945, -0.795918
